id,cost
415427,115.76518
415428,113.854614
415429,116.34774
415430,87.18713
415431,126.94057
415432,83.605804
415433,89.33136
415434,91.51807
415435,86.74536
415436,122.79635
415437,93.27653
415438,99.58743
415439,106.82524
415440,73.69134
415441,97.355576
415442,90.79466
415443,86.09375
415444,96.54024
415445,117.581924
415446,102.8851
415447,82.94512
415448,91.77424
415449,93.87366
415450,68.680275
415451,71.12442
415452,125.388336
415453,94.558815
415454,89.23245
415455,75.901054
415456,89.010025
415457,96.99153
415458,90.65846
415459,89.94015
415460,89.38212
415461,87.41951
415462,75.20251
415463,116.58902
415464,105.72069
415465,97.7884
415466,103.43376
415467,87.72831
415468,89.579895
415469,101.49664
415470,76.60542
415471,106.98216
415472,101.99382
415473,115.99318
415474,90.92082
415475,96.92737
415476,129.13893
415477,113.10068
415478,93.21402
415479,108.70896
415480,89.54025
415481,72.361786
415482,97.55521
415483,80.977005
415484,99.37981
415485,77.39966
415486,90.520584
415487,88.29243
415488,75.20061
415489,84.56871
415490,92.49466
415491,95.255585
415492,104.78685
415493,89.93297
415494,92.83344
415495,100.306274
415496,85.830154
415497,91.52707
415498,102.34314
415499,92.0857
415500,118.69834
415501,65.14538
415502,103.62358
415503,104.59661
415504,100.86327
415505,93.368866
415506,71.70217
415507,110.03738
415508,117.41205
415509,95.33794
415510,65.43305
415511,67.16946
415512,94.23367
415513,91.8018
415514,122.28731
415515,95.3122
415516,96.68085
415517,91.39537
415518,122.39737
415519,86.26743
415520,88.58009
415521,92.81577
415522,69.10857
415523,90.458206
415524,105.9315
415525,109.825424
415526,74.652054
415527,92.874535
415528,102.86055
415529,104.40538
415530,106.782455
415531,94.89537
415532,81.71985
415533,106.141464
415534,91.144714
415535,75.27722
415536,68.05703
415537,91.1215
415538,137.12022
415539,98.96399
415540,119.82899
415541,115.00473
415542,70.53244
415543,89.8564
415544,102.27944
415545,119.437935
415546,58.11776
415547,98.00568
415548,105.6349
415549,103.905655
415550,91.22545
415551,132.38582
415552,75.70938
415553,91.08339
415554,116.00097
415555,89.58931
415556,87.28665
415557,94.72151
415558,93.036575
415559,116.96792
415560,85.521736
415561,96.09614
415562,74.06372
415563,102.59143
415564,68.602264
415565,65.224365
415566,138.1474
415567,90.40959
415568,106.99681
415569,119.02243
415570,70.76565
415571,67.82863
415572,95.81412
415573,115.238914
415574,93.8304
415575,114.27376
415576,93.98683
415577,89.35532
415578,115.96034
415579,134.0467
415580,110.02638
415581,96.46007
415582,86.620255
415583,96.13645
415584,91.958496
415585,99.90545
415586,115.41832
415587,101.87365
415588,97.55007
415589,87.01735
415590,122.89746
415591,94.30219
415592,95.78282
415593,93.83443
415594,86.84393
415595,103.31187
415596,87.06183
415597,89.69059
415598,115.877884
415599,92.05585
415600,83.54648
415601,92.78845
415602,112.40522
415603,114.622406
415604,99.73052
415605,126.10611
415606,98.20332
415607,97.71522
415608,101.0282
415609,93.832565
415610,88.13722
415611,98.72924
415612,88.673874
415613,102.73366
415614,101.095245
415615,102.64638
415616,114.10211
415617,79.987206
415618,113.98218
415619,99.422806
415620,96.68375
415621,106.29999
415622,86.32897
415623,101.094284
415624,102.62797
415625,109.82885
415626,102.59049
415627,89.69617
415628,67.79919
415629,96.839134
415630,99.53319
415631,92.12222
415632,107.821075
415633,103.56294
415634,103.32757
415635,117.66136
415636,91.18068
415637,93.51225
415638,60.60276
415639,83.79501
415640,92.11023
415641,93.25328
415642,95.61864
415643,95.80316
415644,92.546234
415645,100.45939
415646,100.78938
415647,84.06848
415648,113.17073
415649,74.26149
415650,88.39815
415651,89.85138
415652,98.0462
415653,80.5022
415654,92.42471
415655,90.43859
415656,126.12362
415657,102.52539
415658,71.67679
415659,108.02807
415660,97.53657
415661,96.54643
415662,108.86834
415663,77.9478
415664,123.07932
415665,96.7461
415666,94.99812
415667,76.58487
415668,94.93988
415669,96.83791
415670,89.88401
415671,95.16535
415672,82.071915
415673,78.89213
415674,74.35463
415675,97.90552
415676,99.17238
415677,85.26962
415678,110.73967
415679,113.33014
415680,115.343124
415681,88.67589
415682,121.78229
415683,99.98378
415684,123.16633
415685,116.65198
415686,133.01868
415687,97.85855
415688,92.82604
415689,88.91374
415690,109.24216
415691,99.65887
415692,116.04451
415693,93.34104
415694,104.6863
415695,119.06184
415696,91.545074
415697,103.49277
415698,88.01071
415699,83.257416
415700,108.53437
415701,117.2674
415702,92.77934
415703,126.13467
415704,89.06766
415705,97.06998
415706,92.52076
415707,88.56157
415708,102.36012
415709,96.87597
415710,68.802826
415711,110.257164
415712,92.634995
415713,108.271835
415714,103.11732
415715,98.25392
415716,91.07612
415717,86.89479
415718,105.08804
415719,106.47276
415720,103.10889
415721,101.05803
415722,90.38898
415723,96.1087
415724,111.537384
415725,106.28558
415726,66.739204
415727,99.5168
415728,101.98686
415729,113.70487
415730,85.04199
415731,96.208595
415732,118.337364
415733,103.38443
415734,106.22622
415735,91.80051
415736,86.075195
415737,90.257645
415738,96.65391
415739,108.49402
415740,81.91899
415741,59.49495
415742,101.193146
415743,113.874435
415744,98.00877
415745,108.46338
415746,103.34885
415747,108.05649
415748,95.30197
415749,97.23535
415750,97.313965
415751,69.157906
415752,87.61095
415753,100.56928
415754,92.10672
415755,81.34145
415756,93.80682
415757,103.25312
415758,82.60114
415759,95.56438
415760,77.01012
415761,96.91722
415762,88.209
415763,100.57575
415764,91.04248
415765,87.10918
415766,103.51137
415767,92.28952
415768,87.403625
415769,61.86293
415770,109.486374
415771,79.31635
415772,114.56673
415773,91.73718
415774,120.70029
415775,89.08102
415776,96.865364
415777,58.68699
415778,120.8522
415779,95.38507
415780,107.56068
415781,107.97975
415782,93.30522
415783,73.66369
415784,88.14896
415785,64.45895
415786,107.37186
415787,97.890465
415788,104.891136
415789,105.03254
415790,99.00922
415791,123.17682
415792,104.71982
415793,93.9197
415794,123.54846
415795,100.81258
415796,99.505936
415797,103.80957
415798,100.77475
415799,97.92447
415800,115.34526
415801,91.26368
415802,101.22239
415803,141.1191
415804,89.24478
415805,71.80271
415806,106.37718
415807,73.22905
415808,94.6261
415809,69.90818
415810,105.03685
415811,117.3959
415812,105.01138
415813,100.643036
415814,100.38012
415815,85.301704
415816,96.61108
415817,65.588425
415818,119.69416
415819,89.52376
415820,105.17328
415821,58.162476
415822,92.167404
415823,87.66792
415824,91.5229
415825,96.51439
415826,107.89906
415827,106.63739
415828,92.61219
415829,92.958405
415830,98.15453
415831,105.391266
415832,86.90602
415833,133.68074
415834,87.54711
415835,69.99811
415836,84.93417
415837,84.97345
415838,92.99095
415839,95.693634
415840,93.56334
415841,117.58382
415842,88.80436
415843,97.10544
415844,105.057434
415845,102.16153
415846,114.56709
415847,94.88901
415848,91.18322
415849,117.64726
415850,106.66291
415851,91.299484
415852,91.72923
415853,98.758255
415854,114.02284
415855,95.254974
415856,95.55127
415857,107.821915
415858,102.04715
415859,95.70815
415860,101.54146
415861,125.916916
415862,72.860695
415863,97.798965
415864,94.67636
415865,104.8257
415866,88.21945
415867,106.465225
415868,105.760864
415869,91.97739
415870,116.64334
415871,93.4975
415872,59.9131
415873,84.75577
415874,82.053955
415875,91.10925
415876,99.2911
415877,104.71903
415878,103.25703
415879,122.70565
415880,93.62468
415881,107.04634
415882,111.333984
415883,91.69862
415884,89.75911
415885,86.84949
415886,64.2473
415887,105.15921
415888,80.96299
415889,108.926216
415890,68.624405
415891,128.30554
415892,90.52379
415893,106.51761
415894,87.90415
415895,107.62465
415896,108.09529
415897,97.352585
415898,95.424416
415899,61.86651
415900,79.77914
415901,97.29799
415902,125.083435
415903,108.119835
415904,114.756516
415905,64.437744
415906,85.95194
415907,66.83253
415908,130.98572
415909,81.31381
415910,103.14536
415911,109.45327
415912,106.19406
415913,103.88727
415914,64.23696
415915,109.5167
415916,105.138626
415917,77.539276
415918,104.878845
415919,103.721405
415920,95.139145
415921,110.086624
415922,84.797104
415923,79.3187
415924,117.801216
415925,94.88506
415926,109.54956
415927,62.52739
415928,99.54202
415929,110.37026
415930,110.840805
415931,108.03722
415932,99.57019
415933,105.17934
415934,115.32045
415935,107.64228
415936,105.273315
415937,117.88753
415938,109.78918
415939,92.38344
415940,87.51009
415941,103.99051
415942,90.11308
415943,120.937645
415944,105.07323
415945,79.44169
415946,87.626114
415947,82.304634
415948,81.09315
415949,90.19411
415950,110.21405
415951,96.007645
415952,112.28996
415953,88.73033
415954,94.4716
415955,96.46178
415956,107.5927
415957,103.15919
415958,96.48009
415959,74.405624
415960,91.01681
415961,114.43639
415962,90.65818
415963,90.55533
415964,119.10376
415965,116.056595
415966,90.85356
415967,132.82787
415968,124.19267
415969,84.11337
415970,108.64734
415971,90.26027
415972,101.62627
415973,85.9694
415974,102.52423
415975,88.33844
415976,81.60187
415977,75.745735
415978,127.75463
415979,92.073265
415980,92.78278
415981,109.21921
415982,86.760025
415983,122.32491
415984,112.19545
415985,60.380226
415986,95.69088
415987,54.618614
415988,115.28259
415989,105.54678
415990,101.53609
415991,90.32443
415992,80.45386
415993,109.45218
415994,97.59978
415995,141.36537
415996,94.34558
415997,87.11133
415998,97.2193
415999,115.74631
416000,97.50018
416001,107.48857
416002,74.069984
416003,58.451675
416004,98.43433
416005,96.521576
416006,88.433334
416007,93.50242
416008,94.332184
416009,125.62168
416010,95.92304
416011,98.64936
416012,116.35924
416013,89.526215
416014,97.60272
416015,99.85249
416016,95.429245
416017,73.20273
416018,74.566986
416019,91.27434
416020,64.946396
416021,114.380035
416022,91.11133
416023,102.13161
416024,91.259445
416025,87.241066
416026,95.74657
416027,75.24036
416028,101.79425
416029,87.07254
416030,90.654366
416031,129.46707
416032,106.45329
416033,111.3958
416034,106.47582
416035,106.5119
416036,116.351974
416037,100.58829
416038,92.84567
416039,90.217995
416040,72.71128
416041,98.08432
416042,99.06021
416043,89.838585
416044,82.11063
416045,107.54683
416046,104.66591
416047,77.962074
416048,92.75743
416049,69.24336
416050,90.6378
416051,108.011375
416052,101.28754
416053,94.80373
416054,100.450935
416055,108.20351
416056,97.37404
416057,103.79557
416058,96.821045
416059,85.5625
416060,116.887825
416061,121.279655
416062,91.02858
416063,87.80774
416064,93.97429
416065,112.10479
416066,97.913025
416067,104.37237
416068,94.42891
416069,110.47507
416070,85.48758
416071,114.389694
416072,102.5887
416073,102.67308
416074,94.74071
416075,99.13506
416076,91.137024
416077,107.57667
416078,75.05037
416079,114.45221
416080,140.09328
416081,95.36826
416082,58.552834
416083,112.249794
416084,109.17748
416085,105.2007
416086,94.49045
416087,106.30675
416088,126.10655
416089,120.43477
416090,75.05783
416091,144.1071
416092,98.08919
416093,70.024185
416094,85.84427
416095,74.53549
416096,108.7673
416097,111.19875
416098,72.308266
416099,96.18742
416100,96.0607
416101,122.10432
416102,102.29924
416103,105.428696
416104,95.93611
416105,71.922585
416106,115.01712
416107,114.553055
416108,109.72562
416109,87.37947
416110,108.29323
416111,74.934395
416112,60.459373
416113,107.710625
416114,88.56226
416115,89.66081
416116,105.02905
416117,97.98636
416118,130.48526
416119,105.43711
416120,94.18729
416121,112.97363
416122,109.7301
416123,88.883026
416124,95.83547
416125,93.17962
416126,103.82103
416127,96.41359
416128,88.58327
416129,91.57306
416130,108.31731
416131,80.659836
416132,104.80139
416133,93.84958
416134,96.0629
416135,104.79576
416136,98.25752
416137,88.209656
416138,88.19003
416139,88.06124
416140,93.54898
416141,108.20785
416142,63.001213
416143,118.39639
416144,103.450714
416145,93.25194
416146,110.878845
416147,95.3961
416148,95.78231
416149,59.67437
416150,111.831985
416151,129.29012
416152,97.512955
416153,74.79689
416154,92.2225
416155,115.912704
416156,99.70927
416157,136.12434
416158,94.66867
416159,90.99841
416160,109.679214
416161,98.50496
416162,103.6499
416163,93.80847
416164,114.81262
416165,95.70795
416166,60.955666
416167,80.58597
416168,107.6256
416169,120.69684
416170,72.43596
416171,100.02432
416172,87.281685
416173,107.30518
416174,84.32297
416175,101.82093
416176,113.74746
416177,77.791885
416178,89.54279
416179,107.59428
416180,92.52239
416181,90.47328
416182,96.24814
416183,95.77907
416184,81.70106
416185,96.894325
416186,110.08835
416187,67.93063
416188,77.36334
416189,74.27497
416190,85.754974
416191,84.17131
416192,95.14194
416193,97.59408
416194,107.69864
416195,103.63155
416196,78.66301
416197,121.16072
416198,107.041336
416199,108.76381
416200,103.52997
416201,95.74866
416202,108.16997
416203,103.15904
416204,82.577255
416205,104.01099
416206,93.89436
416207,127.78833
416208,89.11113
416209,92.06171
416210,109.70879
416211,83.8869
416212,96.62134
416213,99.45
416214,110.03577
416215,93.983696
416216,93.514336
416217,76.228714
416218,103.13273
416219,117.26919
416220,100.947845
416221,95.51662
416222,101.2732
416223,115.6831
416224,115.64451
416225,84.40459
416226,145.26186
416227,102.3005
416228,117.3996
416229,82.125336
416230,111.38606
416231,88.17816
416232,131.17853
416233,105.92251
416234,73.94724
416235,116.28444
416236,87.418625
416237,81.98555
416238,105.56058
416239,119.87157
416240,99.53845
416241,96.61589
416242,94.39145
416243,91.42711
416244,114.75363
416245,93.58827
416246,104.84154
416247,120.49152
416248,103.28396
416249,81.6214
416250,117.44481
416251,110.62518
416252,103.75894
416253,88.724304
416254,80.73091
416255,100.29529
416256,108.25549
416257,112.98427
416258,72.12359
416259,97.98968
416260,93.88538
416261,67.02649
416262,95.015526
416263,77.33889
416264,93.20048
416265,133.31165
416266,106.54748
416267,110.29965
416268,116.19943
416269,113.21727
416270,104.9494
416271,114.26704
416272,133.35931
416273,95.38274
416274,85.70607
416275,126.96912
416276,61.367943
416277,105.955956
416278,114.33757
416279,117.0782
416280,80.574875
416281,100.21295
416282,71.98474
416283,83.046036
416284,96.66478
416285,106.49309
416286,104.98198
416287,96.54093
416288,116.09372
416289,71.237305
416290,94.56627
416291,63.623787
416292,74.537674
416293,90.78888
416294,111.45417
416295,99.959465
416296,110.32843
416297,104.28746
416298,94.24806
416299,101.80801
416300,91.3589
416301,107.028755
416302,113.97581
416303,93.63318
416304,93.432724
416305,94.46998
416306,94.32951
416307,110.20154
416308,67.038704
416309,94.704575
416310,105.150635
416311,124.00144
416312,98.64314
416313,109.33374
416314,89.83696
416315,69.37051
416316,117.395424
416317,68.06161
416318,109.70674
416319,117.362045
416320,71.3701
416321,106.12808
416322,91.52217
416323,63.864807
416324,102.08952
416325,77.98502
416326,84.58731
416327,91.01159
416328,99.703415
416329,106.50338
416330,91.312675
416331,90.933655
416332,118.910805
416333,91.325134
416334,114.16989
416335,100.71994
416336,123.0157
416337,86.93785
416338,111.42349
416339,91.54749
416340,113.710785
416341,106.925385
416342,84.490524
416343,85.28434
416344,85.78548
416345,98.07153
416346,107.07858
416347,94.46939
416348,91.34288
416349,100.41817
416350,131.0904
416351,66.00065
416352,96.72685
416353,90.83313
416354,90.77133
416355,95.78035
416356,99.301865
416357,107.080444
416358,112.57258
416359,90.40812
416360,107.953865
416361,76.09972
416362,115.41838
416363,113.98308
416364,72.95235
416365,107.973495
416366,115.30121
416367,105.77516
416368,128.1247
416369,93.68752
416370,101.11052
416371,70.91646
416372,96.08276
416373,97.55798
416374,95.39441
416375,101.64433
416376,105.84505
416377,70.25145
416378,96.04286
416379,97.4212
416380,96.198
416381,103.91002
416382,99.55733
416383,92.03757
416384,121.81148
416385,109.457016
416386,85.70391
416387,91.22122
416388,103.51483
416389,95.47919
416390,87.61685
416391,88.04268
416392,126.20443
416393,105.75633
416394,99.12186
416395,126.33607
416396,96.70072
416397,95.294235
416398,67.55717
416399,92.39482
416400,123.48181
416401,114.4426
416402,88.31305
416403,104.78529
416404,120.981094
416405,90.460396
416406,100.44025
416407,98.37309
416408,107.81546
416409,97.852066
416410,94.81537
416411,110.645584
416412,107.74596
416413,89.23868
416414,79.38402
416415,93.54881
416416,85.10155
416417,85.646835
416418,94.48088
416419,117.138275
416420,70.088
416421,90.186264
416422,71.484665
416423,101.76889
416424,117.31763
416425,109.64158
416426,98.48169
416427,76.8813
416428,55.881554
416429,85.24086
416430,77.2657
416431,98.7201
416432,93.29321
416433,120.37061
416434,90.28764
416435,99.17305
416436,96.39235
416437,93.16437
416438,90.67325
416439,99.7872
416440,93.17933
416441,125.46529
416442,112.77449
416443,97.79479
416444,90.816666
416445,87.78928
416446,92.156334
416447,87.828
416448,108.00868
416449,91.1244
416450,91.70929
416451,90.06402
416452,86.55382
416453,73.04794
416454,95.670715
416455,96.90118
416456,86.572266
416457,90.99904
416458,91.6595
416459,107.086975
416460,77.18796
416461,89.423836
416462,100.59644
416463,74.468124
416464,99.6272
416465,98.0401
416466,91.16921
416467,103.5121
416468,88.61711
416469,83.69865
416470,91.691605
416471,99.41077
416472,98.90114
416473,118.92912
416474,105.77463
416475,116.01053
416476,98.576996
416477,96.27257
416478,96.45819
416479,110.89966
416480,100.41452
416481,118.20957
416482,86.49812
416483,113.9206
416484,117.80621
416485,86.93396
416486,116.39227
416487,53.531754
416488,113.0063
416489,93.92048
416490,93.05366
416491,116.58992
416492,106.32293
416493,101.47093
416494,79.58821
416495,109.08829
416496,111.49592
416497,77.8942
416498,103.635544
416499,92.40546
416500,82.65218
416501,85.58974
416502,102.22608
416503,90.79343
416504,93.381775
416505,71.38522
416506,97.25957
416507,89.631
416508,109.23025
416509,106.893814
416510,122.57013
416511,95.14148
416512,121.80965
416513,119.44119
416514,104.833694
416515,106.54298
416516,107.03392
416517,141.61247
416518,95.13966
416519,59.34871
416520,114.66514
416521,85.46265
416522,108.54303
416523,116.26106
416524,94.34851
416525,84.468124
416526,113.57207
416527,89.29213
416528,110.33796
416529,106.61686
416530,74.0215
416531,99.87567
416532,125.71865
416533,108.38704
416534,90.42184
416535,93.34546
416536,121.357666
416537,122.37071
416538,92.93448
416539,88.04518
416540,103.596306
416541,94.133026
416542,106.037125
416543,118.97691
416544,83.51634
416545,100.97714
416546,85.54684
416547,84.71009
416548,67.69783
416549,116.908226
416550,90.74073
416551,105.1443
416552,68.873764
416553,91.53998
416554,116.07097
416555,97.0044
416556,66.73163
416557,69.68633
416558,94.04685
416559,99.69539
416560,109.26323
416561,91.21994
416562,112.14817
416563,84.576035
416564,69.19386
416565,102.41623
416566,90.29111
416567,99.0544
416568,135.19815
416569,99.99768
416570,113.19975
416571,89.14398
416572,113.38185
416573,68.30908
416574,121.48202
416575,96.813736
416576,87.39169
416577,119.83174
416578,99.89975
416579,91.93405
416580,99.319405
416581,76.185486
416582,92.02092
416583,144.5143
416584,94.255486
416585,129.11996
416586,76.4217
416587,105.40655
416588,125.29828
416589,94.82215
416590,89.79965
416591,75.38614
416592,121.52617
416593,74.36618
416594,89.70276
416595,116.09921
416596,100.74625
416597,108.0869
416598,96.07267
416599,97.586586
416600,71.72752
416601,110.33196
416602,105.543205
416603,110.257904
416604,105.37067
416605,96.04865
416606,88.91672
416607,97.223
416608,99.66203
416609,66.442696
416610,96.57404
416611,52.063217
416612,140.93547
416613,125.271904
416614,97.99198
416615,112.05416
416616,91.865326
416617,90.8055
416618,102.31733
416619,73.50995
416620,87.84047
416621,91.87669
416622,136.78143
416623,102.30687
416624,88.88854
416625,98.19621
416626,72.55646
416627,83.84679
416628,93.58401
416629,80.09363
416630,115.64253
416631,91.46974
416632,118.14373
416633,116.34041
416634,104.52132
416635,104.59299
416636,89.93341
416637,55.27057
416638,89.30584
416639,120.66223
416640,98.34912
416641,104.33908
416642,99.025536
416643,143.0471
416644,102.417786
416645,91.271164
416646,86.44011
416647,89.323456
416648,113.88945
416649,111.75069
416650,95.67418
416651,99.074814
416652,111.911835
416653,67.69768
416654,99.52069
416655,90.758514
416656,116.42155
416657,129.77988
416658,103.81261
416659,51.5279
416660,136.77666
416661,141.91922
416662,95.49382
416663,94.14752
416664,118.658226
416665,108.72536
416666,114.36731
416667,125.08981
416668,77.81395
416669,104.24432
416670,93.87001
416671,93.60699
416672,99.25235
416673,110.91254
416674,94.84111
416675,75.96523
416676,89.24639
416677,89.890526
416678,91.963776
416679,92.01674
416680,101.08097
416681,94.99113
416682,66.06352
416683,94.38159
416684,107.55711
416685,94.53402
416686,105.52954
416687,89.82552
416688,107.83095
416689,95.876625
416690,104.97027
416691,89.92275
416692,115.04956
416693,98.23881
416694,79.352455
416695,114.72431
416696,95.79173
416697,95.81419
416698,99.26979
416699,100.3994
416700,109.66908
416701,82.65781
416702,95.262245
416703,107.79387
416704,103.1769
416705,102.824524
416706,90.011475
416707,94.18058
416708,94.02014
416709,117.28322
416710,124.26143
416711,91.12529
416712,102.60936
416713,111.78787
416714,126.091324
416715,89.07126
416716,92.79793
416717,126.0187
416718,69.0316
416719,115.14502
416720,67.315475
416721,115.80104
416722,83.063126
416723,80.74434
416724,82.75178
416725,71.1617
416726,124.23982
416727,97.76461
416728,112.4841
416729,81.34353
416730,93.03766
416731,59.852585
416732,90.10016
416733,111.27789
416734,84.47804
416735,91.704544
416736,107.4249
416737,54.85576
416738,98.60719
416739,94.41264
416740,97.26834
416741,91.63463
416742,92.914154
416743,103.686264
416744,90.635284
416745,119.65558
416746,81.889496
416747,92.74253
416748,80.290695
416749,88.330864
416750,98.337494
416751,111.59023
416752,93.79543
416753,95.92792
416754,103.911255
416755,102.281845
416756,100.34436
416757,89.92642
416758,76.0741
416759,78.62215
416760,94.8507
416761,118.73239
416762,104.139984
416763,114.972916
416764,82.88063
416765,106.46382
416766,117.84177
416767,88.38074
416768,125.79885
416769,89.55535
416770,99.68239
416771,89.20094
416772,108.035576
416773,102.27846
416774,96.880875
416775,97.17023
416776,110.42717
416777,114.747246
416778,109.56322
416779,116.45869
416780,89.184425
416781,92.41261
416782,96.69339
416783,90.949425
416784,123.61487
416785,106.80324
416786,97.87353
416787,69.99223
416788,92.44989
416789,89.54313
416790,93.76364
416791,75.98385
416792,106.68953
416793,96.50937
416794,98.88708
416795,64.081314
416796,76.32803
416797,102.13672
416798,129.3546
416799,91.226326
416800,89.54522
416801,116.63303
416802,101.72301
416803,84.21852
416804,95.89467
416805,64.880226
416806,98.37831
416807,85.011894
416808,99.961044
416809,86.784256
416810,96.91069
416811,108.6434
416812,121.02315
416813,89.0149
416814,100.31972
416815,98.51989
416816,104.936806
416817,76.33751
416818,86.19997
416819,88.90926
416820,101.67324
416821,142.34679
416822,70.97704
416823,96.83521
416824,130.11975
416825,87.121574
416826,94.05295
416827,111.19455
416828,106.76117
416829,121.64766
416830,127.974
416831,100.43292
416832,94.87158
416833,97.697815
416834,87.123985
416835,99.9136
416836,98.921265
416837,111.13332
416838,117.8024
416839,96.90984
416840,102.3927
416841,95.49956
416842,59.82962
416843,86.60695
416844,91.77817
416845,86.52828
416846,93.04375
416847,88.48263
416848,96.70923
416849,122.51944
416850,109.841675
416851,86.735245
416852,116.39572
416853,55.92533
416854,97.61585
416855,90.46828
416856,102.83798
416857,107.79789
416858,95.560265
416859,94.26234
416860,107.21737
416861,127.103806
416862,99.27852
416863,94.96313
416864,117.97857
416865,92.599625
416866,94.18754
416867,80.553635
416868,89.92893
416869,109.87279
416870,95.35567
416871,114.42203
416872,103.685135
416873,95.55819
416874,78.182556
416875,94.15842
416876,99.55776
416877,106.91581
416878,90.663704
416879,91.98842
416880,110.653755
416881,98.03923
416882,61.54644
416883,95.33351
416884,95.07027
416885,98.955795
416886,77.56131
416887,107.357254
416888,103.61418
416889,94.116684
416890,75.3155
416891,115.68956
416892,107.11339
416893,94.41123
416894,94.25045
416895,99.1185
416896,131.29556
416897,102.33483
416898,103.84573
416899,100.73108
416900,72.13692
416901,95.51749
416902,100.3746
416903,82.24364
416904,76.92469
416905,91.59275
416906,104.71475
416907,65.821976
416908,95.083145
416909,116.333176
416910,98.11076
416911,95.880875
416912,102.13335
416913,96.52995
416914,98.07883
416915,116.33162
416916,108.33273
416917,119.52581
416918,89.35205
416919,87.42326
416920,107.39345
416921,109.20738
416922,86.827194
416923,90.96156
416924,92.58125
416925,91.84947
416926,92.310715
416927,92.91026
416928,103.12969
416929,89.8191
416930,103.22254
416931,93.14973
416932,106.26732
416933,96.66816
416934,76.861084
416935,75.43175
416936,103.21088
416937,94.96307
416938,94.37207
416939,66.40342
416940,102.77768
416941,99.2291
416942,95.74018
416943,86.03577
416944,91.70149
416945,108.36414
416946,99.21156
416947,106.383705
416948,98.82944
416949,82.929596
416950,114.91786
416951,91.68952
416952,127.4293
416953,86.09447
416954,95.24631
416955,89.2366
416956,93.955246
416957,91.553696
416958,104.757324
416959,123.29994
416960,96.78955
416961,106.51529
416962,119.10153
416963,121.95519
416964,95.752594
416965,91.66312
416966,92.87982
416967,104.165695
416968,68.97095
416969,97.068695
416970,99.473404
416971,104.72652
416972,93.34561
416973,96.39041
416974,101.94223
416975,89.86542
416976,96.705734
416977,96.59808
416978,62.636185
416979,87.85584
416980,130.19806
416981,101.35586
416982,53.880783
416983,101.38112
416984,102.20276
416985,76.98355
416986,85.07901
416987,90.1223
416988,96.874695
416989,108.74545
416990,92.19595
416991,97.253845
416992,94.27186
416993,95.86779
416994,112.87659
416995,91.09121
416996,85.85025
416997,138.59601
416998,103.59682
416999,102.02275
417000,86.16171
417001,85.60783
417002,87.83134
417003,55.354507
417004,94.085144
417005,66.96287
417006,82.30825
417007,93.100136
417008,77.47652
417009,116.31928
417010,87.99783
417011,96.51823
417012,99.04642
417013,115.567955
417014,96.016205
417015,96.879715
417016,83.37321
417017,95.5589
417018,99.14856
417019,83.60141
417020,87.54293
417021,90.06013
417022,106.053314
417023,108.48212
417024,117.84273
417025,92.96969
417026,111.92885
417027,57.933372
417028,89.24861
417029,103.52112
417030,107.19162
417031,58.51844
417032,105.84373
417033,108.51003
417034,92.43175
417035,102.942154
417036,101.94583
417037,89.44852
417038,99.21655
417039,94.16615
417040,96.79241
417041,130.72284
417042,88.10503
417043,118.52825
417044,69.485016
417045,93.554276
417046,69.13127
417047,125.87608
417048,73.42825
417049,88.580734
417050,110.80579
417051,96.90588
417052,67.23542
417053,126.89572
417054,97.58992
417055,101.33453
417056,86.591995
417057,89.20676
417058,96.266235
417059,97.04794
417060,99.408875
417061,86.199425
417062,104.0604
417063,147.15903
417064,107.97928
417065,95.68921
417066,59.711235
417067,70.19351
417068,115.36023
417069,85.32695
417070,98.29567
417071,93.14001
417072,107.73848
417073,88.322525
417074,66.94685
417075,103.05432
417076,98.816795
417077,95.56319
417078,139.2881
417079,105.22017
417080,68.792534
417081,108.6956
417082,89.382965
417083,115.71101
417084,116.00153
417085,96.21887
417086,85.69321
417087,114.506226
417088,97.72109
417089,100.97841
417090,87.859634
417091,109.00039
417092,98.845345
417093,86.18749
417094,70.51072
417095,93.86789
417096,111.08706
417097,108.059525
417098,93.824615
417099,101.72416
417100,64.74785
417101,99.3998
417102,95.12609
417103,142.38898
417104,128.05708
417105,67.50687
417106,116.518814
417107,54.128593
417108,102.907745
417109,60.363396
417110,65.313614
417111,108.12259
417112,100.15735
417113,87.00697
417114,104.32289
417115,119.18326
417116,122.41109
417117,87.56191
417118,112.008865
417119,99.833954
417120,97.56868
417121,103.46687
417122,106.93515
417123,107.234375
417124,73.709076
417125,86.6761
417126,69.24067
417127,108.79204
417128,134.98178
417129,95.41374
417130,85.94362
417131,67.85085
417132,89.930786
417133,95.56798
417134,101.83718
417135,102.35002
417136,110.48645
417137,92.5307
417138,117.62724
417139,102.98608
417140,97.96208
417141,97.72847
417142,117.01464
417143,100.007904
417144,96.771774
417145,96.70744
417146,109.66348
417147,98.11153
417148,57.217117
417149,114.96102
417150,105.68694
417151,84.69512
417152,94.362625
417153,83.19095
417154,105.6849
417155,81.49251
417156,107.92378
417157,111.09671
417158,63.366684
417159,107.33292
417160,90.735016
417161,80.00658
417162,113.86841
417163,66.06352
417164,90.87242
417165,107.59805
417166,94.45032
417167,68.83858
417168,91.70729
417169,91.74597
417170,87.13818
417171,101.67076
417172,98.26842
417173,111.784805
417174,104.695435
417175,104.157684
417176,113.40975
