MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
80,RL,2.2290549678938776,0.83129618310497,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,-0.17037436140654103,-0.5494721326373805,-0.37833038421814724,-1.1717255801241926,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.5605624652418812,TA,TA,CBlock,TA,TA,Gd,Rec,0.44868676318048806,ALQ,3.869277256437699,-1.325387671302188,0.6514452515610735,GasA,TA,Y,SBrkr,0.5266157650580351,-0.8111000314380227,-0.10342778833415932,-0.30168481896268023,1.0851394594887975,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,TA,-0.3475569613230591,Typ,0.5424556391233719,TA,Attchd,0.49547162738740413,Unf,0.20070961709827145,2.0500632327041095,TA,TA,Y,-0.7782432256877173,-0.7331350629452272,3.7912136569193113,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,GdWo,None,-0.08428211295110108,-0.4942441037250623,0.898156066527388,WD,Normal,176000
60,RL,-0.07426378532078456,-0.10923146581456464,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,1.338335444206644,-0.5494721326373805,1.1441911340924857,1.0473101072135342,Gable,CompShg,CemntBd,CmentBd,Stone,0.8632046675751106,Gd,TA,PConc,Ex,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,2.046168481455543,0.9469139796255708,GasA,Ex,Y,SBrkr,0.7842606287953233,1.6689879679807675,-0.10342778833415932,1.9897790027788627,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Ex,2.1777422016504233,Typ,0.5424556391233719,Gd,BuiltIn,1.1415798300767848,Fin,1.7805642639653672,1.9642359368478797,TA,TA,Y,-0.7782432256877173,1.524220181717557,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,1.7257310807485773,-0.6064090430506002,New,Partial,276000
80,RL,0.7838353580336974,-0.21744833683260337,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,-0.17037436140654103,1.306461344225642,0.12917678855206374,0.45556725725680713,Gable,CompShg,HdBoard,Plywood,BrkFace,-0.3477111981408323,TA,TA,CBlock,Gd,Gd,Av,ALQ,0.08727614496735528,Unf,-0.2952966955605355,-1.325387671302188,-1.4562316752990077,GasA,TA,Y,SBrkr,0.08861949670464507,-0.8111000314380227,-0.10342778833415932,-0.6284875452177661,1.0851394594887975,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,TA,-0.3475569613230591,Typ,0.5424556391233719,TA,Attchd,-0.02949128729771754,Unf,0.20070961709827145,-0.05270551577352524,TA,TA,Y,1.5132776010853433,-0.5501062593239203,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,GdWo,None,-0.08428211295110108,0.24574762443281756,-1.3586915978395944,WD,Normal,151000
50,RM,-0.9323629286752665,-0.5052838997641997,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,-0.9247292642131336,1.306461344225642,-1.4948461643126114,0.7514386822351707,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5963814205646419,TA,TA,BrkTil,TA,TA,No,LwQ,-0.5049147475264526,ALQ,3.8813484852840703,-1.325387671302188,-0.4220911270732669,GasA,TA,Y,SBrkr,-0.6482448135839993,-0.8111000314380227,9.50772165548485,-0.4285611715087724,1.0851394594887975,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,TA,-0.3475569613230591,Typ,-1.0044623487157354,None,Detchd,-0.19101833797006268,Unf,0.20070961709827145,-0.09561916370164024,TA,TA,Y,-0.7782432256877173,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.8642399678040021,1.6504386213163822,WD,Normal,130000
30,RM,-1.835625184837879,-0.5312481982716611,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,-0.9247292642131336,-0.5494721326373805,-1.6301814103846677,0.8993743947243525,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5963814205646419,TA,TA,BrkTil,Fa,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,0.22161515182551592,-1.0278020196054864,GasA,Gd,N,FuseP,-1.0656294928384062,-0.8111000314380227,-0.10342778833415932,-1.4897088473488158,-0.8545653379506731,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,TA,-1.6102065428098002,Typ,-1.0044623487157354,None,Detchd,-0.5544542019828392,Unf,0.20070961709827145,0.01166495611864726,TA,TA,N,-0.7782432256877173,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,0.1458735117383939,WD,Normal,73000
20,RL,0.33220422995239113,0.13316657472897425,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,-0.17037436140654103,0.37849460579413086,0.26451203462412,-0.23479940102604127,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.5388522035440545,TA,Gd,CBlock,Gd,TA,No,GLQ,0.2658042816750474,LwQ,1.0808233929258377,0.053264844602795194,0.7991796155933221,GasA,TA,Y,SBrkr,0.6296737105529504,-0.8111000314380227,-0.10342778833415932,-0.22479005984383654,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,Gd,0.2837678294203116,Typ,0.5424556391233719,TA,Attchd,0.09165400070654131,Fin,0.20070961709827145,0.39788778747168224,TA,TA,Y,1.3877148160566823,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,GdPrv,None,-0.08428211295110108,-0.12424823964612235,0.1458735117383939,WD,Normal,175500
60,RL,-0.029100672512653934,0.04762002404953987,Pave,None,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.17037436140654103,-0.5494721326373805,0.8058530189123451,0.5541910655829283,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,TA,TA,PConc,Gd,TA,Av,GLQ,0.5401280039332084,Unf,-0.2952966955605355,-1.1251873059562498,-0.7274088127399142,GasA,Gd,Y,SBrkr,-0.9677244446182367,0.7991402538989023,-0.10342778833415932,-0.05369922080440926,1.0851394594887975,-0.2497847528540359,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,TA,0.9150926201636822,Typ,0.5424556391233719,TA,Attchd,0.7377622033959219,Fin,0.20070961709827145,-0.47647778906366084,TA,TA,Y,-0.0327141895800435,0.41079495968794044,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,-1.3586915978395944,WD,Normal,185000
75,RL,-0.48073180059396026,-0.22432693830286368,Pave,None,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,-0.9247292642131336,2.2344280826571534,-1.1565080491324709,0.5541910655829283,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5963814205646419,TA,TA,PConc,TA,TA,No,LwQ,-0.1914019220885543,Unf,-0.2952966955605355,-0.5473362514350193,-0.9293124435839873,GasA,Ex,Y,SBrkr,-0.3236122852750161,0.8241228253216191,10.247040843470929,1.255434053193905,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,1.460632119310771,-0.17295267788621654,Gd,0.9150926201636822,Typ,0.5424556391233719,Gd,Detchd,-1.6043800313530827,Unf,-1.3791450297688244,-1.4044854255091477,TA,TA,Y,1.277847379156604,-0.3670774557026136,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,0.24574762443281756,0.1458735117383939,WD,Normal,179500
30,RM,0.016062440295476696,-0.3696495045759685,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,-0.9247292642131336,0.37849460579413086,-1.1226742376144567,-1.516908909265617,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,TA,TA,CBlock,TA,TA,No,ALQ,-0.13697261211669698,Rec,0.45915510733769543,-0.8430867911506097,-0.8800676555732379,GasA,Ex,Y,SBrkr,-1.029559211915186,-0.8111000314380227,-0.10342778833415932,-1.4627956816572205,-0.8545653379506731,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,TA,-1.6102065428098002,Typ,0.5424556391233719,Gd,Detchd,-0.514072439314753,Fin,-1.3791450297688244,2.2646314723446848,Ex,Ex,Y,-0.7782432256877173,-0.35182505540083797,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-1.6042316959618819,0.1458735117383939,WD,Normal,120500
20,RL,-0.026844397101756186,-0.2711208046428034,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.17037436140654103,1.306461344225642,0.09534297703404968,-0.48135892184134427,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.3442407251254208,TA,Gd,CBlock,TA,Gd,No,BLQ,0.6206833826915572,Unf,-0.2952966955605355,-0.43358604385209987,0.11221482284336579,GasA,TA,Y,SBrkr,-0.1664489183952703,-0.8111000314380227,-0.10342778833415932,-0.8188020740369043,1.0851394594887975,-0.2497847528540359,-1.0546305030572005,1.1818218262498423,0.1748173170921328,-0.17295267788621654,TA,-0.3475569613230591,Typ,0.5424556391233719,Fa,Attchd,0.333944576715059,RFn,-1.3791450297688244,0.01166495611864726,TA,Gd,Y,2.1253961781000648,-0.2755630538919601,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,GdPrv,None,-0.08428211295110108,-0.4942441037250623,-0.6064090430506002,WD,Normal,148000
60,FV,0.6031829068011749,0.0012136845529950504,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,1.338335444206644,-0.5494721326373805,1.1103573225744716,0.9979982030504737,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,Gd,TA,PConc,Gd,TA,Mn,Unf,-1.0143730888630373,Unf,-0.2952966955605355,1.165741874763747,-0.0059726683824331585,GasA,Gd,Y,SBrkr,-0.21282499386798218,1.1057445395413352,-0.10342778833415932,0.7690747017672185,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Gd,0.9150926201636822,Typ,0.5424556391233719,Gd,Attchd,1.1011980674086985,RFn,1.7805642639653672,2.956614045185539,TA,TA,Y,0.7285101946562129,0.044737352445326804,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,0.6157434885117574,-1.3586915978395944,New,Partial,266000
20,RL,0.10638866591173796,2.750329111596744,Pave,None,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,0.5839805414000515,1.306461344225642,-0.6490008763622598,0.9486862988874132,Flat,Membran,Plywood,Plywood,None,-0.5963814205646419,TA,TA,CBlock,Gd,TA,Gd,LwQ,-0.522332126717447,GLQ,6.12056143628602,-1.1069872727429828,0.7080767577734355,GasA,Ex,Y,SBrkr,0.4776632409479503,-0.8111000314380227,-0.10342778833415932,-0.33820982954413104,1.0851394594887975,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,TA,-0.9788817520664297,Mod,2.0893736269624794,TA,Attchd,-0.9986535913317883,Unf,0.20070961709827145,-0.3370084332972871,TA,TA,Y,-0.14258162648012174,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.8642399678040021,0.1458735117383939,WD,Normal,241500
60,RL,0.9644878092662199,0.10158313699228613,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.338335444206644,1.306461344225642,0.8735206419483732,1.0473101072135342,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.2848628708154837,Gd,TA,PConc,Gd,TA,No,GLQ,0.12646524814709256,Unf,-0.2952966955605355,0.10331493593927973,0.1343749774482031,GasA,Ex,Y,SBrkr,-0.03505003788925329,1.700783967973316,-0.10342778833415932,1.4053788334756503,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,1.460632119310771,-0.17295267788621654,Gd,1.5464174109070528,Typ,0.5424556391233719,Gd,Attchd,0.8185257287320944,Fin,1.7805642639653672,0.9074873566180478,TA,TA,Y,0.2576497507987347,0.1362517542559802,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.8642399678040021,1.6504386213163822,WD,Normal,290000
20,RL,0.4225304555686524,-0.1080688852843798,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,-0.17037436140654103,0.37849460579413086,-0.5136656302902035,0.11038392811538293,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,0.39289359473007923,TA,TA,CBlock,TA,TA,No,Rec,0.33547379843902475,LwQ,3.446784246814689,-1.325387671302188,0.35105204469550116,GasA,Gd,Y,SBrkr,1.1707279244012556,-0.8111000314380227,-0.10342778833415932,0.17890742553009298,1.0851394594887975,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,TA,-0.3475569613230591,Min1,0.5424556391233719,Gd,Attchd,-0.8371265406594433,RFn,-1.3791450297688244,-0.8787932383897389,TA,TA,Y,1.4897345788924692,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,MnPrv,None,-0.08428211295110108,-0.8642399678040021,0.898156066527388,WD,Normal,139000
20,RL,0.24187800433612985,-0.232658765435855,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,-0.9247292642131336,1.306461344225642,0.29834584614213405,-0.18548749686298066,Gable,CompShg,HdBoard,ImStucc,None,-0.5963814205646419,TA,TA,CBlock,TA,TA,Gd,ALQ,0.17436304092232704,Unf,-0.2952966955605355,-0.7111365503544232,-0.6929374611323895,GasA,TA,Y,SBrkr,-0.9316541636950163,-0.8111000314380227,-0.10342778833415932,-1.3897456604943188,-0.8545653379506731,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,TA,-0.9788817520664297,Typ,-1.0044623487157354,None,Attchd,0.1320357633746276,Unf,-1.3791450297688244,-1.2757444817248027,TA,TA,Y,0.5401660171132217,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,-0.6064090430506002,WD,Normal,124500
50,RL,-0.7065473646346134,-0.3343845618270284,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,0.5839805414000515,1.306461344225642,-1.6301814103846677,1.0473101072135342,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5963814205646419,Gd,Gd,BrkTil,TA,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,0.8404162810765975,-0.3580729026592925,GasW,Gd,N,SBrkr,-0.5812571490123043,0.542501111101903,-0.10342778833415932,0.01742843138052118,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Ex,-0.9788817520664297,Typ,-1.0044623487157354,None,Detchd,-0.02949128729771754,Unf,0.20070961709827145,0.9128515626090622,TA,TA,Y,-0.19751534493016087,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,2.206001422589699,-0.07155586913049995,None,None,None,-0.08428211295110108,1.3557352166696373,0.898156066527388,WD,Normal,205000
20,RL,2.6355229831670535,-0.14720909646726937,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,0.5839805414000515,-0.5494721326373805,1.0088558880204295,0.8500624905612919,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,Gd,TA,PConc,Ex,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,2.2236188052848975,1.138968652867494,GasA,Ex,Y,SBrkr,0.9852236225104082,-0.8111000314380227,-0.10342778833415932,0.040496859116174296,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,Gd,0.2837678294203116,Typ,-1.0044623487157354,None,Attchd,0.9800527794044396,Fin,0.20070961709827145,0.3817951694986391,TA,TA,Y,0.006524180741413015,1.554724982321108,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.8642399678040021,1.6504386213163822,WD,Normal,201000
20,RL,3.1323172240564903,0.8159888727908696,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,-1.679084167019726,-0.5494721326373805,-0.7505023109163019,-1.7141565259178593,Gable,CompShg,VinylSd,VinylSd,None,-0.5963814205646419,TA,TA,CBlock,TA,TA,No,LwQ,-0.7531124009981222,Unf,-0.2952966955605355,0.36721541753165277,-0.5747499699065906,GasA,Ex,Y,SBrkr,-0.807984629101118,-0.8111000314380227,-0.10342778833415932,-1.2974719495517064,-0.8545653379506731,-0.2497847528540359,-1.0546305030572005,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,TA,-1.6102065428098002,Typ,-1.0044623487157354,None,Detchd,-1.1197988793360472,Unf,0.20070961709827145,-0.5462124669468477,TA,TA,Y,-0.7782432256877173,-0.7331350629452272,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,1.6504386213163822,WD,Normal,141000
20,RL,1.6419345013881794,0.36180741233199254,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.0926903470132365,-0.5494721326373805,1.1103573225744716,1.0473101072135342,Gable,CompShg,CemntBd,CmentBd,BrkFace,1.1064690155984027,Ex,TA,PConc,Ex,TA,Gd,Unf,-1.0143730888630373,Unf,-0.2952966955605355,3.499896134365253,2.5202849565690193,GasA,Ex,Y,SBrkr,2.430611308076595,-0.8111000314380227,-0.10342778833415932,1.1189458557579575,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Ex,0.9150926201636822,Typ,0.5424556391233719,Ex,Attchd,1.1415798300767848,Fin,1.7805642639653672,1.2347039220699247,TA,TA,Y,0.1948683582844043,0.7616001666287785,-0.34978332163674103,-0.11832947984692807,2.1714417820647096,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.4942441037250623,-0.6064090430506002,New,Partial,415298
60,RL,0.5580197939930442,-0.0688317923906415,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,0.5839805414000515,-0.5494721326373805,0.12917678855206374,-0.4320470176782837,Hip,CompShg,Plywood,Plywood,BrkFace,1.0199750251901212,TA,TA,CBlock,Gd,TA,No,BLQ,-0.1609215085043142,Unf,-0.2952966955605355,0.42181551717145405,0.1540728926525029,GasA,Ex,Y,SBrkr,-0.055661626988236346,1.1557096823867687,-0.10342778833415932,0.9286313269388192,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,1.460632119310771,-0.17295267788621654,TA,0.9150926201636822,Typ,0.5424556391233719,TA,Attchd,-0.06987304996580382,Fin,0.20070961709827145,0.017029162109661634,TA,TA,Y,1.481886904828178,1.0513957723625142,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-1.234235831882942,0.1458735117383939,WD,Normal,192000
60,RL,0.5128566811849137,0.05537056091743879,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,0.5839805414000515,0.37849460579413086,0.5351825267682325,0.15969583227844353,Gable,CompShg,Plywood,Plywood,BrkFace,1.241615875611343,Gd,TA,CBlock,Gd,TA,Av,GLQ,-0.09778350893695968,Unf,-0.2952966955605355,-0.4472360687620502,-0.7150976157372267,GasA,Gd,Y,SBrkr,-0.006709102878151579,1.0217122538467425,-0.10342778833415932,0.8517365678199755,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,0.1748173170921328,-0.17295267788621654,Gd,0.2837678294203116,Typ,0.5424556391233719,TA,Attchd,0.4147081020512316,Fin,0.20070961709827145,0.39252358148066785,TA,TA,Y,-0.7782432256877173,0.5480665624039206,-0.34978332163674103,6.3879669051670716,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-1.974227560040822,-0.6064090430506002,WD,Normal,228500
20,FV,-0.48073180059396026,-0.34058499132134756,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,-0.17037436140654103,-0.5494721326373805,1.1103573225744716,0.9979982030504737,Gable,CompShg,VinylSd,VinylSd,Stone,-0.22878196132944503,Gd,TA,PConc,Gd,TA,No,GLQ,0.9559679321181985,Unf,-0.2952966955605355,-0.5132111891601434,0.40522131150732565,GasA,Gd,Y,SBrkr,0.21744192857328917,-0.8111000314380227,-0.10342778833415932,-0.5323690963192114,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,Gd,-0.9788817520664297,Typ,-1.0044623487157354,None,Attchd,1.1011980674086985,Fin,0.20070961709827145,0.3764309635076247,TA,TA,Y,-0.7782432256877173,1.0971529732678411,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.4942441037250623,-1.3586915978395944,New,Partial,185000
120,RL,-1.6549727336053566,-0.5476212074050976,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,0.5839805414000515,-0.5494721326373805,1.1441911340924857,1.096622011376595,Gable,CompShg,VinylSd,VinylSd,Stone,0.30099372992128,Gd,TA,PConc,Gd,TA,No,GLQ,0.9537907597193241,Unf,-0.2952966955605355,-0.39263596912224885,0.5332577603352745,GasA,Ex,Y,SBrkr,0.3514172577166791,-0.8111000314380227,-0.10342778833415932,-0.4324059094647146,1.0851394594887975,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,Gd,-0.3475569613230591,Typ,0.5424556391233719,Gd,Attchd,1.181961592744871,RFn,0.20070961709827145,0.6660980870224009,TA,TA,Y,0.5715567133703868,0.21251375576485806,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.8642399678040021,0.898156066527388,ConLw,Normal,207500
20,RL,0.15155177871986858,-0.10690630475419496,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,1.338335444206644,-0.5494721326373805,1.1780249456104999,1.1459339155396555,Gable,CompShg,VinylSd,VinylSd,Stone,-0.20715846372737462,Gd,TA,PConc,Gd,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,2.014318423332326,0.9124426280180461,GasA,Ex,Y,SBrkr,0.7481903478721029,-0.8111000314380227,-0.10342778833415932,-0.13636108685716625,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,0.1748173170921328,-0.17295267788621654,Gd,-0.3475569613230591,Typ,0.5424556391233719,Gd,Attchd,1.181961592744871,Fin,1.7805642639653672,2.125162116578311,TA,TA,Y,0.8697683278134564,1.554724982321108,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,2.095726944827517,0.898156066527388,New,Partial,244600
120,RL,-0.9323629286752665,-0.2619170421121735,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,-0.17037436140654103,-0.5494721326373805,0.6366839613222747,0.30763154476762533,Gable,CompShg,Plywood,ImStucc,None,-0.5963814205646419,Gd,TA,PConc,Gd,TA,No,GLQ,-0.07818895734709104,Unf,-0.2952966955605355,1.2794920823466664,1.1759022438755562,GasA,Gd,Y,SBrkr,1.0238703520710013,-0.8111000314380227,-0.10342778833415932,0.06933239378574069,1.0851394594887975,-0.2497847528540359,0.7699616012037147,-0.8016347549624865,-1.1109974851265054,-0.17295267788621654,Gd,-0.9788817520664297,Typ,-1.0044623487157354,None,Attchd,0.5358533900554905,RFn,0.20070961709827145,0.14577010589400663,TA,TA,Y,-0.7782432256877173,-0.7331350629452272,0.5047081183827619,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,0.24574762443281756,-0.6064090430506002,WD,Normal,179200
160,FV,-1.609809620797226,-0.6262891566142716,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,0.5839805414000515,-0.5494721326373805,1.1103573225744716,1.0473101072135342,Gable,CompShg,MetalSd,MetalSd,None,-0.5963814205646419,Gd,TA,PConc,Gd,TA,No,Unf,-1.0143730888630373,Unf,-0.2952966955605355,0.09648992348430456,-1.1632251866350478,GasA,Ex,Y,SBrkr,-1.4237558534332369,0.6083642539436108,-0.10342778833415932,-0.5554375240548646,-0.8545653379506731,-0.2497847528540359,0.7699616012037147,1.1818218262498423,-1.1109974851265054,-0.17295267788621654,Gd,-0.9788817520664297,Typ,-1.0044623487157354,None,Detchd,1.1011980674086985,RFn,0.20070961709827145,0.14040589990299224,TA,TA,Y,-0.7782432256877173,0.09049455335065351,-0.34978332163674103,-0.11832947984692807,-0.2822926952095027,-0.07155586913049995,None,None,None,-0.08428211295110108,-0.12424823964612235,-0.6064090430506002,New,Partial,164700
